"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"10/29/1984","142.5","-36.6869010925293","101","21.99","6.25799999999998","0","3.88260125277212","0.5416523352392","29.55206052",
"10/30/1984","142.5","-36.6869010925293","101","25.227","4.78300000000002","0","2.84115360975665","0.505485005721457","29.8019862",
"10/31/1984","142.5","-36.6869010925293","101","24.643","10.919","0","5.09619947506994","0.393403007804659","23.68203912",
"11/1/1984","142.5","-36.6869010925293","101","26.367","12.326","25.10548254","4.90509344214953","0.710789329191624","9.03420063",
"11/2/1984","142.5","-36.6869010925293","101","22.694","10.27","3.1705848","2.50008738116719","0.690188624658963","29.18829276",
"11/3/1984","142.5","-36.6869010925293","101","23.281","8.767","0","3.0874489078967","0.681618599323029","29.204779752",
"11/4/1984","142.5","-36.6869010925293","101","17.328","9.47800000000001","0.307274076","3.29301962331054","0.712629752407846","11.78594766",
"11/5/1984","142.5","-36.6869010925293","101","19.301","6.97399999999999","0.128746044","3.91619269973416","0.646794999529343","26.83738278",
"11/6/1984","142.5","-36.6869010925293","101","25.376","6.161","0","3.02252997421338","0.574206477841334","30.30328206",
"11/7/1984","142.5","-36.6869010925293","101","27.755","10.746","0","2.53144331796073","0.52903901264401","29.83399146",
"11/8/1984","142.5","-36.6869010925293","101","30.449","13.329","0","2.65280868359157","0.433718255908355","30.08604816",
"11/9/1984","142.5","-36.6869010925293","101","33.869","18.057","0.010299672","3.36425516007115","0.413257302034855","26.567723592",
"11/10/1984","142.5","-36.6869010925293","101","26.106","11.627","42.045015672","2.65508016228795","0.796705540945475","14.5117152",
"11/11/1984","142.5","-36.6869010925293","101","19.075","9.78699999999998","0.417136608","3.54977040290426","0.752903277811251","20.698759512",
"11/12/1984","142.5","-36.6869010925293","101","16.982","11.203","5.0897570904","2.54673518438892","0.812061910509121","9.902863872",
"11/13/1984","142.5","-36.6869010925293","101","16.703","11.277","0.4463197344","3.84761787312128","0.781548644521787","12.77397288",
"11/14/1984","142.5","-36.6869010925293","101","18.065","10.37","0.8428572","3.34329021923954","0.735177881513096","16.865999136",
"11/15/1984","142.5","-36.6869010925293","101","22.676","10.408","0.216293436","2.84318724006686","0.575940182210773","26.096791968",
"11/16/1984","142.5","-36.6869010925293","101","28.491","6.24700000000001","0","1.92939146330644","0.514638352915435","31.98046896",
"11/17/1984","142.5","-36.6869010925293","101","34.581","9.90100000000001","0","1.95849759799153","0.292058742761467","31.73808456",
"11/18/1984","142.5","-36.6869010925293","101","34.498","17.415","4.9043729088","3.71986353745308","0.370886199026851","28.16432244",
"11/19/1984","142.5","-36.6869010925293","101","26.835","15.399","11.9716634664","4.68969247415305","0.656082542857291","29.387697768",
"11/20/1984","142.5","-36.6869010925293","101","22.112","13.162","0.0549316512","3.65697769245858","0.617793415178767","19.65409344",
"11/21/1984","142.5","-36.6869010925293","101","14.944","11.579","2.647017864","5.20307564778795","0.706558543014511","6.48809964",
"11/22/1984","142.5","-36.6869010925293","101","16.911","8.483","0.1098632592","4.00685918947701","0.558544108048041","21.6705348",
"11/23/1984","142.5","-36.6869010925293","101","16.64","8.673","0.8754730128","4.42605691896381","0.68052615951355","14.76540288",
"11/24/1984","142.5","-36.6869010925293","101","27.119","9.64699999999999","0.197410572","1.92841074377798","0.642100786355601","21.41094564",
"11/25/1984","142.5","-36.6869010925293","101","29.198","10.091","0","2.89644991949249","0.392539465825998","30.82031532",
"11/26/1984","142.5","-36.6869010925293","101","35.742","15.946","0","4.24763829518325","0.198670664471618","31.58067024",
"11/27/1984","142.5","-36.6869010925293","101","31.013","14.676","0.35018946","5.35231917806834","0.307204712118627","14.78199348",
"11/28/1984","142.5","-36.6869010925293","101","23.958","9.04300000000001","0","2.8547097800062","0.486584306846238","32.6864862",
"11/29/1984","142.5","-36.6869010925293","101","19.696","9.13099999999997","0.0446319504","3.60558811663447","0.612672355292662","17.86657824",
"11/30/1984","142.5","-36.6869010925293","101","23.691","6.12599999999998","0","2.73433404621414","0.533878980547472","25.42618476",
"12/1/1984","142.5","-36.6869010925293","101","26.419","6.77300000000002","0","2.79052028628731","0.458325648453815","33.07954644",
"12/2/1984","142.5","-36.6869010925293","101","26.404","9.452","0.0137329056","4.28209511744948","0.559855615431256","30.95668512",
"12/3/1984","142.5","-36.6869010925293","101","14.177","8.76799999999997","0.0789642504","4.31545419692274","0.551933060808273","11.64408642",
"12/4/1984","142.5","-36.6869010925293","101","15.018","8.41800000000001","0.600815196","4.12641064632165","0.692593361113243","7.035071472",
"12/5/1984","142.5","-36.6869010925293","101","28.377","12.607","0.387954648","2.70932282958627","0.516367575495113","32.34762504",
"12/6/1984","142.5","-36.6869010925293","101","29.596","10.287","0","2.32422619968162","0.431086474012677","27.80317836",
"12/7/1984","142.5","-36.6869010925293","101","30.196","11.53","0","3.37116043034786","0.385105554580292","33.79473288",
"12/8/1984","142.5","-36.6869010925293","101","32.396","12.765","0","3.53055855949622","0.312048036983802","34.00004736",
"12/9/1984","142.5","-36.6869010925293","101","32.275","12.671","0","3.58218342245666","0.304472530711232","33.52573188",
"12/10/1984","142.5","-36.6869010925293","101","28.863","13.96","0","4.00437998039966","0.338693696458328","23.20998912",
"12/11/1984","142.5","-36.6869010925293","101","23.073","14.297","5.527497168","4.2106130708959","0.469733287698371","25.45920306",
"12/12/1984","142.5","-36.6869010925293","101","20.429","12.894","0.0806808672","5.16072893528497","0.546631111071137","29.10920112",
"12/13/1984","142.5","-36.6869010925293","101","17.556","8.94","0.9630199152","1.97729821617861","0.674253287201936","9.80910198",
"12/14/1984","142.5","-36.6869010925293","101","25.308","13.341","3.48300684","4.15811385984677","0.502776091664144","13.6127844",
"12/15/1984","142.5","-36.6869010925293","101","18.522","11.666","0.0102996792","3.89203962634545","0.614795443168128","15.043221",
"12/16/1984","142.5","-36.6869010925293","101","25.407","9.20699999999999","0","2.8665415150532","0.560382549358317","29.93293368",
"12/17/1984","142.5","-36.6869010925293","101","30.427","9.72899999999999","0","2.63852467047313","0.465157915495636","33.78996216",
"12/18/1984","142.5","-36.6869010925293","101","21.461","12.474","0.4274366184","5.01768138609071","0.512356968251812","15.40873476",
"12/19/1984","142.5","-36.6869010925293","101","16.484","10.417","1.9723907664","4.89079666960357","0.673667323030577","4.28624676",
"12/20/1984","142.5","-36.6869010925293","101","19.246","10.716","2.12001552","5.66058035179946","0.537441921344686","32.44764564",
"12/21/1984","142.5","-36.6869010925293","101","23.072","9.82499999999999","0.017166132","3.60223092350825","0.532909578168862","30.1389282",
"12/22/1984","142.5","-36.6869010925293","101","28.013","12.703","0.0068664528","2.11011919516359","0.537498916880318","24.27007824",
"12/23/1984","142.5","-36.6869010925293","101","29.578","11.405","0","2.69074327704176","0.457255579655964","21.54273156",
"12/24/1984","142.5","-36.6869010925293","101","36.424","14.298","1.04541768","3.10546041999984","0.511885408011629","20.9355732",
"12/25/1984","142.5","-36.6869010925293","101","22.569","12.844","0","5.37898750713959","0.48138840891083","33.35123412",
"12/26/1984","142.5","-36.6869010925293","101","26.098","12.433","0.0102996792","4.19859770911979","0.467477888185736","34.1326638",
"12/27/1984","142.5","-36.6869010925293","101","31.186","9.16399999999999","0","3.2738568696569","0.382896412669439","34.54791516",
"12/28/1984","142.5","-36.6869010925293","101","34.084","13.797","0","3.22302285796535","0.234786020632364","35.18301096",
"12/29/1984","142.5","-36.6869010925293","101","37.073","15.98","0","2.97682584977188","0.336096679000135","33.97855266",
"12/30/1984","142.5","-36.6869010925293","101","30.16","21.302","0","3.50173103561271","0.38526745731326","15.81722154",
"12/31/1984","142.5","-36.6869010925293","101","32.207","16.306","0","3.36689434189842","0.3926204409148","33.14793816",
"2/1/1985","142.5","-36.6869010925293","101","34.623","19.477","0","1.4918869598391","0.165834983061852","29.907612",
"2/2/1985","142.5","-36.6869010925293","101","35.014","13.862","0","2.32476974908296","0.255274605101345","31.76136936",
"2/3/1985","142.5","-36.6869010925293","101","38.264","17.299","0","2.36713850656421","0.110359789834302","31.80020436",
"2/4/1985","142.5","-36.6869010925293","101","37.755","18.369","0","2.46057720210975","0.16627942939083","29.73628044",
"2/5/1985","142.5","-36.6869010925293","101","36.586","18.985","0","2.74043041996742","0.3844417164795","19.57601196",
"2/6/1985","142.5","-36.6869010925293","101","30.311","13.895","0.0137329128","4.67710936111153","0.496536425986514","16.657534332",
"2/7/1985","142.5","-36.6869010925293","101","24.022","10.941","0","4.96573907309102","0.467803389200538","31.22907912",
"2/8/1985","142.5","-36.6869010925293","101","30.017","11.154","0","3.81538939278901","0.414227862158367","30.71317428",
"2/9/1985","142.5","-36.6869010925293","101","38.244","13.725","0","2.30314827619675","0.383449712739447","30.35001744",
"2/10/1985","142.5","-36.6869010925293","101","38.816","15.439","0","2.52863056289301","0.364142117868539","29.83325796",
"2/11/1985","142.5","-36.6869010925293","101","32.339","15.321","0","2.68633830225917","0.289875980857103","19.98027576",
"2/12/1985","142.5","-36.6869010925293","101","33.822","19.006","0","2.41727159309281","0.234141852274554","28.37632644",
"2/13/1985","142.5","-36.6869010925293","101","28.417","17.232","0","3.78654608722388","0.425023437137312","25.34191416",
"2/14/1985","142.5","-36.6869010925293","101","31.127","11.931","0","2.20241566200803","0.401560210324325","30.20725908",
"2/15/1985","142.5","-36.6869010925293","101","35.19","14.068","0","3.04934716188608","0.269166729535015","29.73060216",
"2/16/1985","142.5","-36.6869010925293","101","22.103","13.139","0","5.45470008409183","0.456062375952454","29.34798552",
"2/17/1985","142.5","-36.6869010925293","101","25.376","11.306","0.0102996792","3.90933728645122","0.476164902885139","29.03866812",
"2/18/1985","142.5","-36.6869010925293","101","28.071","10.415","0","3.36947580960394","0.449192273194454","28.85439492",
"2/19/1985","142.5","-36.6869010925293","101","33.579","13.82","0","2.36430285685221","0.428225442394703","27.84841884",
"2/20/1985","142.5","-36.6869010925293","101","28.957","18.659","2.6212722336","2.5967085971129","0.490409439790185","19.09951092",
"2/21/1985","142.5","-36.6869010925293","101","33.763","16.644","0","2.78227339560585","0.447136289543764","27.74643624",
"2/22/1985","142.5","-36.6869010925293","101","31.326","17.365","1.2016287","3.52180743722263","0.42023448933038","13.33675512",
"2/23/1985","142.5","-36.6869010925293","101","28.883","12.281","0","3.70954440037889","0.438363579754981","28.67529132",
"2/24/1985","142.5","-36.6869010925293","101","33.722","10.496","0","2.23072647263336","0.408384862217676","28.31349726",
"2/25/1985","142.5","-36.6869010925293","101","27.717","15.362","0","3.1210398872067","0.404684675489956","17.04144132",
"2/26/1985","142.5","-36.6869010925293","101","23.506","12.342","0.0205993656","3.93241179072038","0.506085943486374","27.562498488",
"2/27/1985","142.5","-36.6869010925293","101","19.644","11.698","0","2.06052300953097","0.454371314201335","5.702229",
"2/28/1985","142.5","-36.6869010925293","101","19.122","12.22","0.4188542688","2.69367743599183","0.593734689799963","10.664712648",
"3/1/1985","142.5","-36.6869010925293","101","26.827","9.29700000000003","0.13389588","2.12622662878185","0.467734345997686","19.15785216",
"3/2/1985","142.5","-36.6869010925293","101","22.121","13.69","1.33552602","6.23047462397586","0.643393863663848","3.780955872",
"3/3/1985","142.5","-36.6869010925293","101","28.457","10.177","0.0308990664","2.05778633699232","0.535461921355025","26.136281448",
"3/4/1985","142.5","-36.6869010925293","101","19.15","11.014","0.432586512","5.48051498782202","0.452198330286022","24.92162982",
"3/5/1985","142.5","-36.6869010925293","101","18.343","11.118","0.8033752296","4.22157490446568","0.61417100315504","11.3534433",
"3/6/1985","142.5","-36.6869010925293","101","17.074","13.176","0.4669188912","2.19398620491123","0.67785244473453","5.28457788",
"3/7/1985","142.5","-36.6869010925293","101","27.702","9.97300000000001","0.0137329128","1.97634190221655","0.528171078995866","25.5144942",
"3/8/1985","142.5","-36.6869010925293","101","29.62","15.562","0","2.72546096847481","0.408895729905088","20.243528712",
"3/9/1985","142.5","-36.6869010925293","101","32.419","16.956","0","2.33735445743799","0.395360313594986","21.33094806",
"3/10/1985","142.5","-36.6869010925293","101","33.319","19.572","0","3.32402194904113","0.328539240061001","22.00499316",
"3/11/1985","142.5","-36.6869010925293","101","35.866","20.864","0","2.72681939076401","0.309495187603653","23.573641968",
"3/12/1985","142.5","-36.6869010925293","101","35.344","23.76","0.0034332264","2.76254415028214","0.345760164793659","17.82748062",
"3/13/1985","142.5","-36.6869010925293","101","36.45","22.217","0","3.48468971509512","0.39249398381729","19.77997842",
"3/14/1985","142.5","-36.6869010925293","101","36.355","26.276","0","4.08397555927199","0.266698639373122","22.500340128",
"3/15/1985","142.5","-36.6869010925293","101","31.735","23.082","0","3.08300605570722","0.37819833477821","8.72099604",
"3/16/1985","142.5","-36.6869010925293","101","22.299","15.592","11.789704656","3.25236101373328","0.729965416162858","3.86696259",
"3/17/1985","142.5","-36.6869010925293","101","15.822","13.546","0.8686062648","4.54039211425539","0.779236761588919","3.724425972",
"3/18/1985","142.5","-36.6869010925293","101","18.288","14.812","0.2059937496","4.3940696716435","0.747383116899287","6.33768552",
"3/19/1985","142.5","-36.6869010925293","101","27.103","16.677","0.422286624","3.22800442143011","0.687924337242991","18.26426016",
"3/20/1985","142.5","-36.6869010925293","101","30.836","16.277","0","2.11631765900773","0.612749454630465","18.03110886",
"3/21/1985","142.5","-36.6869010925293","101","30.028","17.362","0","2.37888609565461","0.613089451639916","20.38798638",
"3/22/1985","142.5","-36.6869010925293","101","31.715","20.204","0","4.08045997170573","0.535908611213914","17.2189701",
"3/23/1985","142.5","-36.6869010925293","101","34.155","21.889","0","3.25069659039453","0.402501494026251","18.086401332",
"3/24/1985","142.5","-36.6869010925293","101","20.774","15.439","0.0858307248","4.15411771841922","0.644634241604098","10.0802268",
"3/25/1985","142.5","-36.6869010925293","101","23.383","10.757","0.0240325992","4.3143372437906","0.575794986012038","21.53660454",
"3/26/1985","142.5","-36.6869010925293","101","27.147","12.066","0","3.01831821314378","0.500489245724687","21.60190494",
"3/27/1985","142.5","-36.6869010925293","101","31.986","11.623","0","1.55290273411961","0.506210137507294","21.31813386",
"3/28/1985","142.5","-36.6869010925293","101","31.447","15.994","0","1.77366626566643","0.420467962515453","20.61741906",
"3/29/1985","142.5","-36.6869010925293","101","27.61","14.823","0","3.32843837056408","0.520635213088666","20.53131156",
"3/30/1985","142.5","-36.6869010925293","101","28.585","12.484","0","1.93089697993627","0.49591732797981","20.50672536",
"3/31/1985","142.5","-36.6869010925293","101","32.325","16.218","0.085830732","2.68153248567679","0.288424823157048","16.63908678",
"4/1/1985","142.5","-36.6869010925293","101","23.001","13.895","3.7422168264","3.16301884040782","0.52999461803897","7.37696538",
"4/2/1985","142.5","-36.6869010925293","101","13.394","10.018","11.18888928","5.55700475057174","0.789066538646075","1.80849312",
"4/3/1985","142.5","-36.6869010925293","101","23.547","12.891","0.99906984","3.39797537514945","0.722443644944662","15.81165018",
"4/4/1985","142.5","-36.6869010925293","101","23.859","15.273","0.051498432","2.64858427631326","0.705437890037839","12.962813868",
"4/5/1985","142.5","-36.6869010925293","101","21.26","14.316","0.1716613992","3.33398380562366","0.733365954073082","10.303705872",
"4/6/1985","142.5","-36.6869010925293","101","22.524","16.69","0.2162934","3.79196529400016","0.697277350573904","13.689336168",
"4/7/1985","142.5","-36.6869010925293","101","20.104","17.239","0.3553391088","1.85057158933925","0.725610759220009","4.51096434",
"4/8/1985","142.5","-36.6869010925293","101","19.857","13.387","0.1270294344","2.12746206405324","0.752178650103438","7.528210488",
"4/9/1985","142.5","-36.6869010925293","101","27.624","11.159","0","1.96611508795331","0.580166126653591","18.46192536",
"4/10/1985","142.5","-36.6869010925293","101","26.139","13.679","0","2.50387780709851","0.483583522671255","16.0294536",
"4/11/1985","142.5","-36.6869010925293","101","31.232","16.267","0","3.34007712964122","0.331512557422052","13.5713826",
"4/12/1985","142.5","-36.6869010925293","101","30.424","20.327","0","3.42999359426331","0.311624335970742","6.86323224",
"4/13/1985","142.5","-36.6869010925293","101","33.558","20.348","0","5.50769528675417","0.269193104859155","14.218983",
"4/14/1985","142.5","-36.6869010925293","101","26.947","13.285","12.0815257464","4.18714540591065","0.543707425303293","5.163978708",
"4/15/1985","142.5","-36.6869010925293","101","15.678","11.522","2.835846684","4.97223743903305","0.757362050736281","3.194262864",
"4/16/1985","142.5","-36.6869010925293","101","14.271","9.00700000000001","0.741577032","4.00525790602831","0.663455203804083","9.87997392",
"4/17/1985","142.5","-36.6869010925293","101","14.681","8.25599999999997","1.471138488","3.22122096833287","0.672071070502958","15.75781632",
"4/18/1985","142.5","-36.6869010925293","101","12.404","8.26299999999998","2.482221816","4.92320156073388","0.771997683884568","1.813667832",
"4/19/1985","142.5","-36.6869010925293","101","12.554","10.213","1.895141124","3.45773010579334","0.768265563691731","2.29584438",
"4/20/1985","142.5","-36.6869010925293","101","14.57","10.256","0.5424500304","2.41100113898971","0.75887047477132","4.79272464",
"4/21/1985","142.5","-36.6869010925293","101","17.346","9.012","0.0102996792","2.19055382036038","0.619786993962489","15.8453424",
"4/22/1985","142.5","-36.6869010925293","101","18.196","6.279","0","3.200802107126","0.637383726127356","15.60059748",
"4/23/1985","142.5","-36.6869010925293","101","21.605","8.72000000000003","0","2.37313464188459","0.636344471395695","12.26075508",
"4/24/1985","142.5","-36.6869010925293","101","21.436","10.972","0.0205993728","1.82005666251154","0.53060490731937","11.2396473",
"4/25/1985","142.5","-36.6869010925293","101","23.667","9.15300000000002","0","0.91014235819355","0.50525149135906","15.1435107",
"4/26/1985","142.5","-36.6869010925293","101","23.27","8.50099999999998","0","1.01562549465439","0.518157766463213","14.00102046",
"4/27/1985","142.5","-36.6869010925293","101","23.526","9.94200000000001","0","2.22478116544463","0.587746516201895","14.9109156",
"4/28/1985","142.5","-36.6869010925293","101","24.763","13.271","0","2.96292046031875","0.404543676600416","14.4208719",
"4/29/1985","142.5","-36.6869010925293","101","27.171","11.198","0","1.54195209241167","0.40124478638897","14.49725562",
"4/30/1985","142.5","-36.6869010925293","101","25.578","13.043","0","2.28287278089945","0.404657559568916","14.41203282",
"5/1/1985","142.5","-36.6869010925293","101","23.918","12.152","0","2.53181743616885","0.482741609778296","14.25870036",
"5/2/1985","142.5","-36.6869010925293","101","22.914","11.305","0","2.31738277149737","0.519654538871476","14.16037194",
"5/3/1985","142.5","-36.6869010925293","101","22.888","10.795","0","2.35322781348693","0.553870402156467","13.419789912",
"5/4/1985","142.5","-36.6869010925293","101","24.083","12.241","0","2.37993866666772","0.570436056159371","12.59680158",
"5/5/1985","142.5","-36.6869010925293","101","23.683","15.215","0.5887970784","3.8293031348211","0.520423771645895","4.8921777",
"5/6/1985","142.5","-36.6869010925293","101","18.743","11.978","8.9555706","5.18175828164448","0.630155506089906","8.3729196",
"5/7/1985","142.5","-36.6869010925293","101","16.347","9.48700000000002","0.3433226976","4.0198644815947","0.709242821467223","11.24454564",
"5/8/1985","142.5","-36.6869010925293","101","12.346","10.055","0.860882256","3.46043149813991","0.741351755295499","2.75889222",
"5/9/1985","142.5","-36.6869010925293","101","14.046","10.763","1.441955484","2.9968491018329","0.751875745931373","1.595024514",
"5/10/1985","142.5","-36.6869010925293","101","16.135","11.326","1.1037830904","2.70813157255613","0.827061163575761","3.256819848",
"5/11/1985","142.5","-36.6869010925293","101","18.71","11.989","0.2523422952","1.50414421623833","0.788521365457271","7.17643008",
"5/12/1985","142.5","-36.6869010925293","101","21.403","12.482","0.140762448","2.28488793452066","0.651733284821029","12.46151052",
"5/13/1985","142.5","-36.6869010925293","101","20.108","9.68400000000003","0","3.33952326808448","0.653365301499767","7.40806524",
"5/14/1985","142.5","-36.6869010925293","101","20.761","12.654","2.720833488","3.63367052127646","0.60515857058689","8.66581956",
"5/15/1985","142.5","-36.6869010925293","101","14.089","7.39999999999998","1.6857150984","2.74501731191215","0.748011623310855","8.69028624",
"5/16/1985","142.5","-36.6869010925293","101","13.091","6.41000000000003","0.9424205424","3.25059491465654","0.764280212243088","8.78883732",
"5/17/1985","142.5","-36.6869010925293","101","14.479","4.61700000000002","1.4110568064","3.14883932393758","0.749463996001159","8.57216538",
"5/18/1985","142.5","-36.6869010925293","101","12.436","7.31900000000002","5.862237912","3.50601827888949","0.796130412339814","4.712064768",
"5/19/1985","142.5","-36.6869010925293","101","13.599","7.12900000000002","0.1304626104","3.91136890235622","0.739477910431098","6.439894092",
"5/20/1985","142.5","-36.6869010925293","101","13.193","5.959","0.1682282016","2.30831426461328","0.811734581410175","8.302604868",
"5/21/1985","142.5","-36.6869010925293","101","16.295","3.43000000000001","0","1.19310789072225","0.719757303966593","11.38927446",
"5/22/1985","142.5","-36.6869010925293","101","16.071","3.30000000000001","0","1.94315295177135","0.69922458966705","11.44704186",
"5/23/1985","142.5","-36.6869010925293","101","13.032","7.07400000000001","0.09956358","2.06490205663155","0.814341952117492","4.245922188",
"5/24/1985","142.5","-36.6869010925293","101","14.64","7.65899999999999","0.2197265616","2.31836088257814","0.813659290718501","6.107344452",
"5/25/1985","142.5","-36.6869010925293","101","17.313","5.83999999999998","0","2.49685792822628","0.726570425831082","10.6653411",
"5/26/1985","142.5","-36.6869010925293","101","17.009","7.743","0","3.30646614944456","0.728816403398763","10.2788442",
"5/27/1985","142.5","-36.6869010925293","101","16.821","8.43200000000002","0.0171661392","4.62045143038341","0.768422612669944","3.14201106",
"5/28/1985","142.5","-36.6869010925293","101","16.107","13.046","28.79104086","6.16881583678197","0.857675255443094","1.030781304",
"5/29/1985","142.5","-36.6869010925293","101","15.856","9.36900000000003","7.2080604","2.34754884998525","0.817111110097944","9.94421358",
"5/30/1985","142.5","-36.6869010925293","101","14.52","9.029","0.8419990824","2.50130400609973","0.836752818792234","4.23174654",
"5/31/1985","142.5","-36.6869010925293","101","13.758","6.04300000000001","0.0240325992","1.77771592214768","0.795863087467623","9.39673098",
"6/1/1985","142.5","-36.6869010925293","101","12.818","7.48700000000002","0.1098632808","1.16094134067429","0.725378367364446","4.01973732",
"6/2/1985","142.5","-36.6869010925293","101","12.186","6.47500000000002","0.3433227768","3.58080895945831","0.751948204060154","4.85359074",
"6/3/1985","142.5","-36.6869010925293","101","13.045","5.34399999999999","7.438086072","2.68575613939005","0.812583187653634","7.75754748",
"6/4/1985","142.5","-36.6869010925293","101","10.473","5.42700000000002","1.10034936","3.91916720470059","0.832386095119899","9.62375778",
"6/5/1985","142.5","-36.6869010925293","101","12.551","5.21899999999999","0.3862381104","4.56576846245052","0.802914344162401","2.87178462",
"6/6/1985","142.5","-36.6869010925293","101","11.947","6.22300000000001","0.0961303608","3.06680683512095","0.792625322813134","6.09530472",
"6/7/1985","142.5","-36.6869010925293","101","13.9","3.55500000000001","0","1.27322843729195","0.807816384110455","10.38605472",
"6/8/1985","142.5","-36.6869010925293","101","13.781","3.76799999999997","0","2.9145721980532","0.794441904833869","10.10041974",
"6/9/1985","142.5","-36.6869010925293","101","13.916","6.79199999999997","0.843716268","3.36777067561775","0.776817536572563","7.116074136",
"6/10/1985","142.5","-36.6869010925293","101","12.2","6.72800000000001","1.7526624264","2.98326094917905","0.841741469716036","2.28622356",
"6/11/1985","142.5","-36.6869010925293","101","12.745","7.96899999999999","9.8293314456","4.20235421127005","0.876102474426654","1.186537428",
"6/12/1985","142.5","-36.6869010925293","101","12.656","6.06799999999998","0","2.25375728442732","0.780030130044274","9.67308624",
"6/13/1985","142.5","-36.6869010925293","101","11.979","8.89600000000002","0.6935116608","2.81750079893374","0.767135199509098","2.11033134",
"6/14/1985","142.5","-36.6869010925293","101","12.909","7.51299999999998","0.205993584","1.91614354240902","0.709820614187693","6.927245388",
"6/15/1985","142.5","-36.6869010925293","101","12.517","8.09199999999998","2.2873886136","3.78209809774464","0.860316661859602","4.13217954",
"6/16/1985","142.5","-36.6869010925293","101","13.51","5.21899999999999","0.0034332264","1.62572363326451","0.767790739483517","9.76983714",
"6/17/1985","142.5","-36.6869010925293","101","13.925","6.39699999999999","0.0514983888","3.44647279975792","0.704502418413848","9.4370058",
"6/18/1985","142.5","-36.6869010925293","101","12.912","6.60300000000001","2.123452728","5.05695512557432","0.728074770244995","3.8586897",
"6/19/1985","142.5","-36.6869010925293","101","11.999","7.96499999999998","1.2548448","4.97804144794036","0.828305781346585","2.881855188",
"6/20/1985","142.5","-36.6869010925293","101","10.991","7.971","0.4171372488","3.72159663762967","0.808823367800379","2.315136708",
"6/21/1985","142.5","-36.6869010925293","101","10.667","4.17099999999999","0.085830696","2.68735609293012","0.740417824519171","4.3558308",
"6/22/1985","142.5","-36.6869010925293","101","11.69","2.79500000000002","0","1.97143312092098","0.805583996882271","8.226279",
"6/23/1985","142.5","-36.6869010925293","101","11.924","0.72199999999998","0.44117028","2.62235798758916","0.761741448869299","8.212953492",
"6/24/1985","142.5","-36.6869010925293","101","12.373","5.07799999999997","1.226520936","2.16032814224552","0.873667998841979","3.866346432",
"6/25/1985","142.5","-36.6869010925293","101","10.842","2.50599999999997","0.1630783152","1.83931143979286","0.918723663016473","4.712233932",
"6/26/1985","142.5","-36.6869010925293","101","11.597","6.20699999999999","0.6437301624","3.4166859951661","0.817742464042563","5.65346376",
"6/27/1985","142.5","-36.6869010925293","101","13.115","8.98099999999999","1.8994339584","3.05317071820604","0.884311557673988","1.999181088",
"6/28/1985","142.5","-36.6869010925293","101","12.448","8.334","0.235176264","2.46169386098691","0.867197935463921","2.575518912",
"6/29/1985","142.5","-36.6869010925293","101","17.168","6.21699999999998","0","1.89674241370756","0.82646596094654","9.87575598",
"6/30/1985","142.5","-36.6869010925293","101","19.224","7.08800000000002","0","3.20777443761522","0.687289534469445","9.43228098",
"7/1/1985","142.5","-36.6869010925293","101","19.517","8.01499999999999","0","2.510707861206","0.572255546604247","9.95754114",
"7/2/1985","142.5","-36.6869010925293","101","17.672","7.85199999999998","0","4.07626352503214","0.576024416258688","8.72448498",
"7/3/1985","142.5","-36.6869010925293","101","15.069","6.68000000000001","0.02059938","2.51994023247687","0.698505719293893","4.385816388",
"7/4/1985","142.5","-36.6869010925293","101","13.349","7.64100000000002","0.0240325992","1.47682159843514","0.802529050405453","3.486884292",
"7/5/1985","142.5","-36.6869010925293","101","15.422","4.85199999999998","0.15449526","1.39594019572746","0.743931923801703","10.09934766",
"7/6/1985","142.5","-36.6869010925293","101","13.45","4.262","0","2.09821350196031","0.70262453777621","4.86883134",
"7/7/1985","142.5","-36.6869010925293","101","13.383","4.226","0.1132965072","3.06695331123669","0.741220091438794","10.29437154",
"7/8/1985","142.5","-36.6869010925293","101","10.984","4.08600000000001","0.0137329056","3.24811053520392","0.83658171936551","7.90481286",
"7/9/1985","142.5","-36.6869010925293","101","11.07","2.22199999999998","0","3.31491303576331","0.7691350769006","10.3899915",
"7/10/1985","142.5","-36.6869010925293","101","8.64499999999998","5.85300000000001","0.4909517784","2.37178392994584","0.794047892371297","2.614552992",
"7/11/1985","142.5","-36.6869010925293","101","11.926","2.79500000000002","0.127029384","2.38056053647036","0.796876335027527","6.16707936",
"7/12/1985","142.5","-36.6869010925293","101","12.927","5.03699999999998","0.048065184","2.07968158251073","0.748890202645001","8.01354204",
"7/13/1985","142.5","-36.6869010925293","101","11.288","0.761000000000024","0.0720977976","1.76407141763933","0.857620330170573","6.9605406",
"7/14/1985","142.5","-36.6869010925293","101","13.711","6.24599999999998","1.0660175856","5.12852215031785","0.614395237755072","4.04516664",
"7/15/1985","142.5","-36.6869010925293","101","13.058","5.38600000000002","6.008151348","4.43690027051749","0.850154562476861","3.019328622",
"7/16/1985","142.5","-36.6869010925293","101","10.322","4.173","0.9235376928","5.20962681651436","0.790037385915195","6.405133716",
"7/17/1985","142.5","-36.6869010925293","101","10.355","7.596","1.46255526","5.01336282274366","0.850493014814703","3.17891205",
"7/18/1985","142.5","-36.6869010925293","101","10.829","8.16399999999999","0.6523130304","2.91284578481644","0.835551616732691","2.230872552",
